"Gemeindenr"	"gini_steink.2001"	"median_steink.2001"	"primary.2001"	"secondary.2001"	"tertiary.2001"	"tert.2001"	"sek.2001"	"prim.2001"	"rank_median.2001"	"rank_gini.2001"	"gini_steink.2005"	"median_steink.2005"	"primary.2005"	"secondary.2005"	"tertiary.2005"	"tert.2005"	"sek.2005"	"prim.2005"	"rank_median.2005"	"rank_gini.2005"	"gini_steink.2008"	"median_steink.2008"	"primary.2008"	"secondary.2008"	"tertiary.2008"	"tert.2008"	"sek.2008"	"prim.2008"	"rank_median.2008"	"rank_gini.2008"	"gini_steink.1971"	"median_steink.1971"	"primary.1971"	"secondary.1971"	"tertiary.1971"	"tert.1971"	"sek.1971"	"prim.1971"	"rank_median.1971"	"rank_gini.1971"	"gini_steink.1981"	"median_steink.1981"	"primary.1981"	"secondary.1981"	"tertiary.1981"	"tert.1981"	"sek.1981"	"prim.1981"	"rank_median.1981"	"rank_gini.1981"	"gini_steink.1995"	"median_steink.1995"	"primary.1995"	"secondary.1995"	"tertiary.1995"	"tert.1995"	"sek.1995"	"prim.1995"	"rank_median.1995"	"rank_gini.1995"	"diff_gini"	"diff_median"	"diff_primary"	"diff_secondary"	"diff_tertiary"
2010	0.35699999332428	43400	0.179439838630506	0.187931038852691	0.632629122516803	61.401873	18.240257	17.416116	587.5	1734	0.379000008106232	48150	0.177296751917785	0.228429153763504	0.594274094318711	57.673829	22.168868	17.206509	1274	2286	0.393999993801117	50000	0.209835609315497	0.238045452371736	0.552118938312767	55.382985	23.878311	21.048585	1292	2283	0.360000014305115	14400							419	2352.5	0.416000008583069	20400							311	2581.5	0.345999985933304	40100	0.222152677651249	0.189932904723348	0.587914417625403	55.357222	17.883824	20.917594	1035.5	2093	-298.5	785.15	-0.012317068335752	0.0481125476483882	-0.0357954793126363
2011	0.34400001168251	44100	0.403212691786558	0.343441350134496	0.253345958078946	64.998344	88.113184	103.448097	661	1620	0.337999999523163	48100	0.331535386204909	0.415053784332271	0.25341082946282	66.049289	108.180094	86.411763	1265	1842.5	0.310999989509583	49900	0.36806526439344	0.394360920669726	0.237573814936834	53.435527	88.700363	82.785897	1275.5	1223.5	0.243000000715256	16400							1370	885	0.282000005245209	26750							1691	630	0.324999988079071	39700	0.526274439408782	0.242029650759316	0.231695909831902	64.663008	67.547007	146.875654	969	1687.5	593.5	-415.5	-0.158209175015342	0.15233126991041	0.00587790510493219
2012	0.34400001168251	43200							567	1620																					0.24600000679493	16550							1447	931.5	0.324000000953674	24200							1024	1578	0.354000002145767	36850							550	2211					
2013	0.291999995708466	47400	0.0519923605527575	0.53424328786683	0.413764351580412	471.100466	608.274398	59.197041	1100	718	0.303999990224838	48900	0.0328010450857522	0.525650694093755	0.441548260820493	553.938823	659.448474	41.150139	1393	1061.5	0.300000011920929	52100	0.023643473262338	0.494067566859026	0.482288959878636	726.928177	744.681437	35.636534	1612	958.5	0.300000011920929	16250							1292	1688.5	0.282999992370605	25900							1448	649	0.287000000476837	41400	0.0519049346147938	0.541361357009094	0.406733708376112	416.964466	554.978465	53.210523	1271	640.5	309.5	164	-0.0282614613524557	-0.0472937901500678	0.0755552515025235
2014	0.23199999332428	45100	0.568619901360305	0.129663839437508	0.301716259202187	26.134386	11.231363	49.253335	782	35	0.275000005960464	46050	0.345483707984708	0.185157523206686	0.469358768808606	65.361273	25.784394	48.110862	924	354.5	0.268999993801117	48400	0.338155050584418	0.307132385376101	0.35471256403948	37.986166	32.890805	36.213022	1023	295	0.208000004291534	14200							367	439.5	0.244000002741814	21500							454	163.5	0.26800000667572	37850	0.630833588695241	0.0595940453838069	0.309572365920952	34.381519	6.618594	70.061218	676.5	270.5	131.5	569	-0.186827064803577	0.191863911688138	0.045140198118528
2015	0.319000005722046	46900	0.0085296839531113	0.457735004282696	0.533735311764192	1214.941466	1041.941998	19.416116	1029.5	1262.5	0.326999992132187	49800	0.00896963754464332	0.512269310398515	0.478761052056842	1131.169238	1210.339235	21.192572	1529.5	1639.5	0.331999987363815	49800	0.00932646828406659	0.520472320998452	0.470201210717481	1173.950689	1299.462498	23.28538	1256	1657.5	0.333000004291534	18350							2241	2116.5	0.33899998664856	27800							1951.5	1862.5	0.310999989509583	42000	0.0145564608919513	0.475910409833684	0.509533129274365	1167.907641	1090.84056	33.365057	1385.5	1306.5	-205	-695.5	-0.00522999260788467	0.0445619111647687	-0.0393319185568839
2016	0.263000011444092	46300	0.211982655153859	0.149254882214243	0.638762462631898	68.052725	15.901375	22.584291	940	219.5	0.270000010728836	48900	0.188523875794334	0.130936412072471	0.680539712133195	70.550295	13.573936	19.543922	1393	272	0.254999995231628	47200	0.137113460849528	0.150632680051537	0.712253859098935	79.713818	16.858464	15.345424	832	129	0.333999991416931	15400							845.5	2124	0.282000005245209	24150							1013.5	630	0.257999986410141	41100	0.314840330342274	0.138517289687569	0.546642379970157	69.474965	17.604716	40.014316	1207.5	170	-501	-181.5	-0.177726869492746	0.0121153903639684	0.165611479128778
2017	0.266999989748001	49900	0.40202149204202	0	0.59797850795798	16.697791	0	11.22594	1410	264	0.263000011444092	57400	0.234823216713571	0	0.765176783286429	24.354984	0	7.474241	2337	180	0.287999987602234	56150	0.223585019752324	0.0954518255113903	0.680963154736286	21.402309	3	7.027158	2051.5	671.5	0.189999997615814	14300							392.5	272	0.25900000333786	23750							913	293	0.305000007152557	43000	0.268692560887985	0.158390458964232	0.572916980147783	18.08559	5	8.481968	1559.5	1117.5	378.5	785.15	-0.0451075411356616	-0.0629386334528412	0.108046174588503
2018	0.270000010728836	45800							876.5	308	0.28600001335144	50600							1643.5	583											0.180999994277954	13500							191	218.5	0.319999992847443	22300							596	1491	0.270000010728836	39300							893	296.5					
2019																															0.178000003099442	19550							2544	203.5	0.228000000119209	26500							1617	83															
2020	0.300999999046326	42900							532.5	926.5																					0.203999996185303	14800							575	397	0.261000007390976	20700							349.5	318.5	0.270999997854233	40600							1116.5	314.5					
2021																															0.223000004887581	15200							748	620	0.224999994039536	20800							364.5	70.5															
2022	0.321999996900558	48050	0.140288594321461	0.126051752315315	0.733659653363224	63.501094	10.910269	12.142523	1174.5	1315	0.349999994039536	47750	0.116132441077208	0.187856138667571	0.696011420255221	68.263177	18.424492	11.389999	1210	2015.5	0.354000002145767	51400	0.104326942349918	0.233257172267699	0.662415885382383	68.42636	24.095043	10.776784	1517.5	1954.5	0.204999998211861	15500							901	406.5	0.361000001430511	20700							349.5	2178.5	0.312999993562698	41600	0.245683233115238	0.222133879723442	0.53218288716132	40.728182	17	18.802242	1305.5	1371.5	-224	785.15	-0.14135629076532	0.0111232925442575	0.130232998221063
2023	0.247999995946884	42800							525	88.5																					0.137999996542931	15600							959.5	55	0.190999999642372	19650							208	16.5	0.254000008106232	36500							503	141					
2024	0.30799999833107	46200	0.513095099280251	0.158562194198619	0.32834270652113	30.890032	14.917314	48.271284	922.5	1068.5	0.296999990940094	49350	0.359832405432427	0.249216769405483	0.39095082516209	35.461229	22.605229	32.63863	1459	887.5	0.293000012636185	51750	0.352837826494601	0.123428693783048	0.523733479722351	42.065918	9.913709	28.339695	1564	787.5	0.272000014781952	17000							1669.5	1292	0.312999993562698	21000							394.5	1340	0.287000000476837	42950	0.505320407555318	0.226783345601166	0.267896246843516	23.836861	20.178719	44.962378	1550	640.5	-552.5	785.15	-0.152482581060717	-0.103354651818118	0.229508509897519
2025	0.270999997854233	48900	0.293924581169259	0.0572148511316106	0.64886056769913	71.425428	6.29811	32.3547	1287.5	325	0.29899999499321	53100	0.157609398346592	0.102627382121253	0.739763219532156	87.790394	12.179165	18.704081	1978	936	0.28600001335144	51450	0.166843350682299	0.0458611167573232	0.787295532560378	108.099173	6.296935	22.908333	1526.5	631	0.224000006914139	15450							868	629.5	0.248999997973442	28200							2044.5	196	0.268999993801117	45750	0.433911977538634	0.11471846876847	0.451369553692896	35.411264	9	34.041666	2010.5	282	435	-518	-0.186827064803577	-0.0688573520111472	0.229508509897519
2026	0.293999999761581	44450							701.5	762.5																					0.207000002264977	14000							297.5	428	0.254000008106232	23700							901.5	238	0.28099998831749	39800							981.5	492.5					
2027	0.275000005960464	45600	0.647173215151204	0.0719763702152394	0.280850414633556	19.509904	5	44.957339	855	386.5	0.280000001192093	47500	0.486599398491924	0.215162918151338	0.298237683356738	24.766237	17.867547	40.40816	1168.5	452	0.257999986410141	47500	0.370164414485686	0.233752638597962	0.396082946916351	31.967293	18.865844	29.875445	873.5	156	0.266000002622604	15900							1116.5	1208	0.300999999046326	22800							689	1057.5	0.25900000333786	41200	0.624600486301681	0.125885603472014	0.249513910226304	17.838618	9	44.654863	1226.5	178	-901.5	184.5	-0.186827064803577	0.107867035125948	0.146569036690047
2028																															0.238999992609024	14500							455.5	819.5	0.266999989748001	24000							974	391.5	0.284999996423721	41600							1305.5	591.5					
2029	0.282000005245209	45600	0.35453772264699	0.218663437613701	0.426798839739309	147.284467	75.458799	122.347801	855	512.5	0.282999992370605	48000	0.358559710626676	0.17757107228357	0.463869217089753	175.052104	67.010676	135.311052	1246.5	515	0.28099998831749	49650	0.297000687515277	0.181467225362917	0.521532087121806	179.777029	62.553464	102.378938	1225.5	525	0.238999992609024	14700							535	819.5	0.291000008583069	25200							1259.5	816	0.284000009298325	41250	0.355049351554316	0.337990532917357	0.306960115528327	105.332021	115.979973	121.833632	1236.5	569	-291	-34	-0.0580486640390393	-0.156523307554439	0.214571971593479
2030																															0.200000002980232	12700							83.5	365																									
2031	0.282000005245209	45300							814	512.5	0.326999992132187	48000							1246.5	1639.5											0.216000005602837	16600							1472	537	0.257999986410141	22300							596	279.5	0.216999992728233	39100							859	16					
2032	0.340000003576279	40250							300	1570																					0.200000002980232	16100							1212	365	0.28999999165535	24700							1134.5	793.5	0.312999993562698	38300							742	1371.5					
2033	0.254000008106232	51000	0.960356828528642	0	0.0396431714713583	1.34836	0	32.664055	1518	128.5	0.254999995231628	53000	0.943157291262291	0	0.0568427087377091	1.33892	0	22.215904	1968.5	109.5	0.259999990463257	53900	0.937954445144193	0	0.0620455548558068	1.39761	0	21.127936	1821.5	185	0.189999997615814	15400							845.5	272	0.226999998092651	24250							1034	79	0.296999990940094	39500	0.923271099620799	0.0270861641760668	0.0496427362031341	1.832771	1	34.086447	927	890.5	106	785.15	0.014683345523394	-0.0270861641760668	0.0124028186526727
2034	0.261000007390976	42800	0.514600907455952	0.147980699765214	0.337418392778834	38.762573	17	59.117273	525	199	0.287999987602234	46000	0.597797501561613	0.185955863493246	0.216246634945141	22.094953	19	61.07983	914.5	626.5	0.296999990940094	47450	0.55909372550489	0.172885871824965	0.268020402670144	28.383009	18.308387	59.207292	863.5	878	0.317999988794327	14200							367	1920	0.29899999499321	20000							251.5	1016	0.280000001192093	37800	0.618436325360843	0.238923106647547	0.14264056799161	20.625066	34.547008	89.422597	666	467	-138	612	-0.0593425998559525	-0.0660372348225819	0.125379834678534
2035	0.303000003099442	44550	0.458073081341111	0.303221179706531	0.238705738952359	13	16.513534	24.946824	713	970	0.301999986171722	45500	0.618673817530065	0.186166349805293	0.195159832664642	9.208758	8.784394	29.192572	828.5	1012.5	0.33899998664856	46400	0.458119337010684	0.183702311671532	0.358178351317784	18.005327	9.234562	23.029277	729.5	1775.5	0.190999999642372	14500							455.5	286	0.263999998569489	24100							1001.5	360.5	0.28099998831749	35550	0.626425887300653	0.276846823098498	0.0967272896008494	4.298311	12.302358	27.836749	401	492.5	968.125	-272	-0.168306550289969	-0.0931445114269653	0.229508509897519
2036	0.400999993085861	47300							1089.5	1925.5																					0.23199999332428	15600							959.5	733.5	0.298000007867813	22400							617.5	989.5	0.416999995708466	41300							1247	2626.5					
2037	0.254000008106232	36300							111	128.5																					0.128000006079674	13500							191	37.5	0.211999997496605	21900							517.5	42.5	0.282999992370605	31350							130.5	545.5					
2038	0.287000000476837	39950	0.47350173291278	0.214324980091786	0.312173286995434	5.248306	3.603265	7.960585	267.5	606	0.28999999165535	40500	0.529767999632655	0.256659389773218	0.213572610594127	3	3.605229	7.441516	335	671.5	0.241999998688698	45800	0.673626115277954	0.14153947104152	0.184834413680526	2.611772	2	9.518562	642.5	65.5	0.153999999165535	15300							798	91.5	0.342999994754791	20600							339	1936	0.340999990701675	31500	0.60961754726214	0.144960282445288	0.245422170292572	5.603626	3.30982	13.919153	134	2013.5	-1274.8	303.5	0.0640085680158141	-0.00342081140376835	-0.0605877566120457
2039	0.291000008583069	45600	0.643320265945087	0	0.356679734054913	11.182475	0	20.16911	855	696.5	0.289000004529953	47750	0.545351653129924	0	0.454648346870076	11.620729	0	13.939089	1210	647.5	0.331000000238419	45000	0.438145715476293	0.190823780833262	0.371030503690445	14.856271	7.640692	17.543602	556	1640.5	0.172000005841255	16000							1161.5	162.5	0.270999997854233	25250							1270.5	438.5	0.287999987602234	41400	0.557839988482072	0.0680246171566043	0.374135394361324	11	2	16.401121	1271	663.5	968.125	-714.5	-0.119694273005779	0.122799163676658	-0.00310489067087893
2040	0.287000000476837	39800	0.887140914934892	0.075685886315409	0.0371731987496994	0.982302	2	23.442704	258	606	0.333999991416931	43900	0.852795036501808	0.110288195738607	0.0369167677595841	0.66946	2	15.464847	610.5	1773	0.29899999499321	49400	0.961118581690789	0	0.0388814183092112	0.698805	0	17.273919	1172.5	928.5	0.277999997138977	13150							127	1383	0.270000010728836	18900							167	425.5	0.264999985694885	32950	0.89956813045387	0	0.10043186954613	3.2923	0	29.489127	191.5	238.5	503	785.15	0.0615504512369193	0	-0.0615504512369193
2041	0.27700001001358	49000	0.189417618581201	0.282799470647933	0.527782910770866	157.137214	84.198105	56.395454	1301	417	0.300999999046326	52600	0.191366603952378	0.303314285696185	0.505319110351437	159.52467	95.753575	60.412705	1922	985	0.300999999046326	53800	0.135327598802804	0.368591598067507	0.496080803129689	176.546846	131.175574	48.160825	1805.5	989	0.270999997854233	16250							1292	1280.5	0.266000002622604	26650							1653.5	381	0.277999997138977	43800	0.291967064475047	0.203932000832547	0.504100934692406	177.377825	71.757484	102.734352	1708	424.5	608	152	-0.156639465672243	0.16465959723496	-0.00802013156271658
2042	0.252999991178513	43600							610	119.5	0.272000014781952	45550							839.5	302											0.164000004529953	14300							392.5	122	0.257999986410141	20300							298	279.5	0.256000012159348	39400							913.5	153.5					
2043	0.273000001907349	47850	0.0981153756164077	0.446014893499628	0.455869730883964	42.823504	41.89776	9.216765	1152.5	361	0.287999987602234	54600	0.068094309712132	0.530139758556562	0.401765931731306	54.568202	72.004048	9.248629	2101.5	626.5	0.296000003814697	57400	0.0575263019085887	0.423273011289914	0.519200686801497	76.987285	62.763091	8.530023	2156	853	0.199000000953674	18100							2158	355	0.333999991416931	22900							713	1766	0.27700001001358	41000	0.145861914359622	0.43638713916994	0.417750946470439	35.640808	37.230772	12.444344	1189.5	408	-913	785.15	-0.088335612451033	-0.0131141278800254	0.101449740331058
2044	0.291000008583069	43000	0.379711710131966	0.465173484634565	0.15511480523347	10.070194	30.199485	24.651229	544.5	696.5	0.317999988794327	45100	0.384851917988057	0.47413960710737	0.141008474904573	6.213311	20.892197	16.957879	766.5	1440.5	0.310999989509583	47400	0.448855546060683	0.458946504016985	0.0921979499223324	4.005278	19.937627	19.499254	857	1223.5	0.319000005722046	15300							798	1938.5	0.289000004529953	24100							1001.5	770.5	0.308999985456467	36700	0.417102709458678	0.45643058342592	0.126466707115402	8.75696	31.604716	28.881528	528	1236.5	453	-144.5	0.0317528366020043	0.00251592059106487	-0.0342687571930692
2045	0.268999993801117	42450	0.57097905347063	0.102053341791554	0.326967604737816	11.544462	3.603265	20.159936	483.5	292.5	0.331000000238419	44100	0.489254235450671	0.101793836434101	0.408951928115229	16.069811	4	19.225299	633	1720.5	0.307000011205673	51150	0.510663462086524	0.0964074476124114	0.392929090301065	13.484036	3.308387	17.524293	1470	1140	0.200000002980232	13850							256.5	365	0.25900000333786	21900							517.5	293	0.296000003814697	36150	0.625925703564186	0.090236978548324	0.28383731788749	9.436397	3	20.809397	464.5	861.5	847	785.15	-0.115262241477663	0.00617046906408737	0.109091772413575
2046	0.29899999499321	44900							754	876																					0.241999998688698	14600							493	871.5	0.330000013113022	23700							901.5	1696.5	0.284000009298325	38700							801.5	569					
2047	0.214000001549721	43600	0.13623613851474	0.830176749243284	0.033587112241976	3.548667	87.712835	14.394113	610	13	0.24600000679493	46100	0.301084649803724	0.630021928399231	0.0688934217970458	3.588029	32.812087	15.680749	933	62.5	0.236000001430511	48500	0.216840366886444	0.725634060157899	0.057525572955657	3.290484	41.506536	12.403349	1037	53	0.226999998092651	15600							959.5	661.5	0.263999998569489	24750							1147	360.5	0.266999989748001	37300	0.149872395335821	0.771798092558005	0.0783295121061741	9.924189	97.78524	18.988526	610	260	-307.5	-110	0.0669679715506239	-0.0461640324001068	-0.0208039391505171
2048																															0.185000002384186	14050							313	238.5																									
2049	0.261999994516373	39200	0.636171031187304	0	0.363828968812696	12.635616	0	22.093933	210.5	209	0.270999997854233	44950	0.480614807809163	0.0283655159968178	0.491019676194019	17.310444	1	16.94363	732.5	286	0.236000001430511	49150	0.388277206373255	0.0304851153606823	0.581237678266063	24.727723	1.296935	16.518563	1128.5	53	0.206000000238419	15300							798	416.5	0.202999994158745	22400							617.5	28.5	0.273999989032745	36200	0.831990169566181	0	0.168009830433819	4.581014	0	22.685331	468	352	24.5	511	-0.186827064803577	0.0304851153606823	0.229508509897519
2050											0.323000013828278	47000	0.281196592101902	0.465808739735563	0.252994668162534	53.298662	98.132434	59.239992	1095	1554	0.314999997615814	48300	0.230132423359831	0.495794244980287	0.274073331659882	65.041403	117.658851	54.613616	1009	1331																																			
2051											0.358999997377396	45200	0.308517557077146	0.11506189852345	0.576420544399405	73.277743	14.6273	39.220445	781.5	2112	0.349000006914139	47650	0.272506926982368	0.162478003749255	0.565015069268377	89.849819	25.837575	43.334593	895.5	1893.5																																			
2052																					0.301999986171722	50550	0.351559851466542	0.436995155260555	0.211444993272903	22.457888	46.413907	37.339696	1371	1013																																			
2061	0.275000005960464	45500	0.50798889572328	0.423741578557198	0.0682695257195219	2.306154	14.314049	17.159935	844.5	386.5	0.319999992847443	52100	0.443131127605091	0.483588406163537	0.073280466231372	2.310515	15.247423	13.971815	1861.5	1483.5	0.372999995946884	54500	0.432961869804454	0.472531775162955	0.094506355032591	3	15	13.743897	1892.5	2135	0.151999995112419	15200							748	84.5	0.289000004529953	21100							407	770.5	0.293000012636185	40600	0.614443980390838	0.292983913290696	0.0925721063184668	3.255165	10.302358	21.606039	1116.5	791.5	968.125	785.15	-0.181482110586384	0.179547861872259	0.00193424871412416
2062	0.279000014066696	45650							861	451.5																					0.222000002861023	14300							392.5	610.5	0.321999996900558	22900							713	1537.5	0.270999997854233	42600							1491	314.5					
2063	0.305000007152557	40300	0.114933976324303	0.0812819050386364	0.803784118637061	262.882184	26.583711	37.589813	304	1010.5	0.305999994277954	48600	0.114890470532598	0.0456753374723338	0.839434191995068	236.483396	12.867547	32.366669	1342	1114.5	0.300000011920929	46850	0.247427044728647	0.0910210865993892	0.661551868671964	74.839324	10.296935	27.990659	775	958.5	0.190999999642372	14700							535	286	0.30799999833107	24100							1001.5	1214	0.293000012636185	42500	0.103362821540474	0.0607514535183251	0.835885724941201	337.759278	24.548053	41.766178	1473.5	791.5	-255.5	-226.5	0.0893623928696148	0.0302696330810641	-0.151847562525845
2064																															0.194999992847443	12000							41.5	320.5	0.238999992609024	18000							116.5	133.5	0.217999994754791	33650							240	18					
2065																															0.165000006556511	13150							127	125.5	0.254000008106232	14500							44	238															
2066	0.331000000238419	46400	0.748229077958092	0	0.251770922041908	4.106492	0	12.203938	956.5	1441.5	0.310000002384186	53100	0.693928247559389	0	0.306071752440611	5.812717	0	13.178637	1978	1233.5	0.391999989748001	53600	0.622030145940328	0.0517434489430314	0.326226405116641	6.30469	1	12.021428	1781.5	2268	0.155000001192093	14300							392.5	94	0.26800000667572	22750							677.5	404	0.289000004529953	42500	0.575702319025656	0.0120196510430046	0.412278029931339	10.37098	0.302358	14.481968	1473.5	687	968.125	785.15	0.046327826914672	0.0397237979000268	-0.0860516248146987
2067	0.263000011444092	40200	0.66715079810428	0.169823617063051	0.163025584832669	13.612308	14.17993	55.705748	296	219.5	0.27700001001358	43300	0.67363919948729	0.164734499642609	0.161626300870102	13.735849	14	57.249385	559	386.5	0.291000008583069	44200	0.627082112577896	0.0971993426720342	0.27571854475007	25.317377	8.925161	57.580727	479	738	0.228000000119209	13700							224.5	675.5	0.254999995231628	20250							290.5	249.5	0.257999986410141	33900	0.692703582231829	0.116548324767318	0.190748093000852	22.171625	13.547007	80.516475	249.5	170	488.5	188.5	-0.0656214696539331	-0.0193489820952842	0.0849704517492175
2068	0.287999987602234	46350	0.331290984753338	0.261871613395235	0.406837401851426	48.56933	31.262929	39.550398	948	629.5	0.347000002861023	50400	0.39534286548847	0.331795054682202	0.272862079829328	27.863845	33.881901	40.37121	1613	1980	0.307000011205673	52700	0.320092229455087	0.315649455262825	0.364258315282089	31.418897	27.226167	27.609376	1686	1140	0.167999997735023	15850							1091.5	141.5	0.300000011920929	21450							446.5	1040	0.272000014781952	41300	0.409364484368037	0.24744846811417	0.343187047517793	41.607093	30	49.630271	1247	329	100	785.15	-0.0892722549129504	0.0682009871486549	0.0210712677642954
2069	0.263000011444092	38700							192	219.5																					0.264999985694885	15300							798	1192	0.263000011444092	23700							901.5	347.5	0.248999997973442	38700							801.5	111					
2070																															0.138999998569489	14200							367	56.5	0.25	21100							407	203	0.246999993920326	43450							1637	100.5					
2071	0.230000004172325	35000							74.5	30																					0.245000004768372	13250							143	917	0.257999986410141	20450							317.5	279.5	0.222000002861023	35800							423.5	26.5					
2072	0.370000004768372	40100	0.611193378253452	0.0884730341712054	0.300333587575343	16.973171	5	34.541224	285.5	1806	0.386999994516373	47000	0.651873035961773	0.118775423013225	0.229351541025001	11.585808	6	32.929693	1095	2328.5	0.395000010728836	45100	0.657106702492883	0.108553263603269	0.234340033903847	10	4.632297	28.040736	568.5	2290.5	0.237000003457069	15200							748	794.5	0.254000008106232	21000							394.5	238	0.40599998831749	33600	0.670851921401404	0.182979064770518	0.146169013828079	9.58595	12	43.995323	235.5	2585.5	968.125	174	-0.0137452189085202	-0.0744258011672486	0.0881710200757688
2074	0.316000014543533	43600							610	1210.5	0.307000011205673	43050							543.5	1146.5											0.24099999666214	14600							493	857	0.358999997377396	20000							251.5	2147.5	0.245000004768372	38400							758	88					
2075	0.259999990463257	41600							418.5	187.5																					0.162000000476837	13500							191	115.5	0.239999994635582	18100							124.5	138.5	0.30799999833107	30150							93	1203					
2076																															0.23199999332428	14650							513	733.5																									
2077																															0.200000002980232	14500							455.5	365	0.241999998688698	19350							188	151.5	0.247999995946884	36450							496.5	106					
2078																															0.130999997258186	15500							901	42.5																									
2079	0.330000013113022	42500	0.671259979083994	0.101573454062187	0.227166566853819	8.945903	4	26.434465	490.5	1429	0.314000010490417	39800	0.628148102809761	0.148740758876095	0.223111138314143	6	4	16.892427	281.5	1341.5	0.310000002384186	44300	0.696400976013786	0.144486230557859	0.159112793428355	4	3.632297	17.507102	494	1202	0.131999999284744	15000							652	45.5	0.20100000500679	22800							689	24.5	0.264999985694885	36650	0.577092076247963	0.11662240749117	0.306285516260866	10.505203	4	19.793523	523.5	238.5	968.125	-195	0.0893623928696148	0.0278638230666882	-0.147172722832511
2080																															0.12899999320507	12600							79	39	0.212999999523163	19950							242	44.5	0.275000005960464	31650							138.5	370					
2081	0.266000002622604	39200							210.5	253.5																					0.194000005722046	14700							535	312	0.28099998831749	18000							116.5	611	0.263000011444092	37050							576.5	215.5					
2082	0.38400000333786	38700							192	1863.5																					0.219999998807907	18600							2339.5	590.5	0.193000003695488	17000							84	21.5	0.310999989509583	39300							893	1306.5					
2083	0.312999993562698	45200							797	1161.5																					0.171000003814697	16500							1420.5	158	0.26800000667572	23600							878	404	0.28600001335144	41650							1317	616					
2085	0.34799998998642	43900							641.5	1663																					0.101000003516674	14350							403	13.5	0.159999996423721	17900							110.5	4	0.282000005245209	36750							534	518.5					
2086	0.300999999046326	44400	0.617410529395212	0.17466190373428	0.207927566870508	15.849809	13.314049	47.063692	695.5	926.5	0.291999995708466	45500	0.570259353501815	0.233633948077346	0.196106698420839	13.045218	15.541569	37.934235	828.5	724	0.268999993801117	49000	0.52001422381551	0.233979810244057	0.246005965940433	16.233422	15.439841	34.314657	1110	295	0.202000007033348	13800							244.5	381	0.234999999403954	20600							339	113.5	0.291999995708466	37000	0.513235893099791	0.166787042898392	0.319977064001817	23.021721	12	36.926314	568.5	764	181.5	771	0.00677833071571976	0.0671927673456649	-0.0739710980613847
2087	0.312999993562698	45800	0.409445194894687	0.279317220068085	0.311237585037228	45.903733	41.19587	60.388153	876.5	1161.5	0.324000000953674	46700	0.384736963093336	0.26945792923337	0.345805107673293	58.646746	45.698662	65.249386	1050.5	1576	0.303000003099442	47900	0.374015579628651	0.240768076179402	0.385216344191947	62.184944	38.866859	60.37682	945	1038	0.230000004172325	14000							297.5	700	0.33899998664856	22950							728	1862.5	0.300999999046326	39350	0.441766876207604	0.318243026492677	0.23999009729972	35.34793	46.873735	65.067454	906	1001.5	-824.5	217	-0.0677512965789526	-0.0774749503132744	0.145226246892227
2088	0.27700001001358	46550							975.5	417																					0.218999996781349	15350							823.5	579.5	0.293000012636185	21700							488.5	856	0.266000002622604	38750							811.5	252					
2089	0.26800000667572	44650	0.653739906931146	0.202656274479372	0.143603818589482	2.348361	3.314049	10.690644	728	277.5	0.239999994635582	53400	0.728349395100302	0.193414460317443	0.0782361445822557	1.33892	3.310062	12.464847	2007.5	46.5	0.273000001907349	54800	0.693948416186799	0.0929428840980632	0.213108699715138	3	1.308387	9.768936	1922.5	359.5	0.18299999833107	13450							180	227	0.207000002264977	27400							1849	31.5	0.268999993801117	41000	0.70204188418846	0.216613820836889	0.0813442949746503	1.877634	5	16.204919	1189.5	282	328	73.5	-0.00809346800166133	-0.123670936738826	0.131764404740487
2090																															0.104000002145767	11900							38	15	0.209999993443489	17000							84	38.5															
